"method","coverage","length","KS_lo","KS_up","type","exprid"
"quantBoosting",0.3174,0.1106,0.0966310968780846,0.140958281720209,"Exact",2
"quantBoosting",0.3192,0.1022,0.123865275913806,0.112620792656485,"Exact",2
"quantBoosting",0.3228,0.10472,0.066587065282359,0.0891987470391606,"Exact",2
"quantBoosting",0.319,0.1088,0.227010946174452,0.0633591678087157,"Exact",2
"quantBoosting",0.3166,0.10908,0.218019845759692,0.0997689429900424,"Exact",2
"quantBoosting",0.3246,0.10952,0.0694757650241245,0.152372777756103,"Exact",2
"quantBoosting",0.3138,0.104,0.0633280798074092,0.172635480351236,"Exact",2
"quantBoosting",0.326,0.11996,0.0798396060173023,0.0782163078182023,"Exact",2
"quantBoosting",0.3158,0.09176,0.100857698902137,0.0465084615390014,"Exact",2
"quantBoosting",0.32,0.10768,0.0381896692681612,0.20805480836187,"Exact",2
"quantBoosting",0.333,0.11836,0.173304558306158,0.0695873248618636,"Exact",2
"quantBoosting",0.3096,0.09876,0.208592112783387,0.0893745994908121,"Exact",2
"quantBoosting",0.3148,0.09688,0.0484398026416132,0.0959580962419423,"Exact",2
"quantBoosting",0.3266,0.10728,0.291255256961573,0.051121987335942,"Exact",2
"quantBoosting",0.3266,0.11268,0.0930500732875279,0.244981903558406,"Exact",2
"quantBoosting",0.3124,0.0986,0.190977567105637,0.243053674243591,"Exact",2
"quantBoosting",0.3212,0.1104,0.0532842437778713,0.396499724163232,"Exact",2
"quantBoosting",0.3226,0.11296,0.0591318185044987,0.0507012272540054,"Exact",2
"quantBoosting",0.3128,0.1054,0.0314564931214493,0.17524819785847,"Exact",2
"quantBoosting",0.3186,0.1076,0.0719815878470915,0.0968097713667168,"Exact",2
"quantBoosting",0.3204,0.10236,0.0392996923449813,0.234680597902878,"Exact",2
"quantBoosting",0.3174,0.11292,0.0536066771214235,0.0775732456370848,"Exact",2
"quantBoosting",0.3266,0.1206,0.0960114267299709,0.0838432677152477,"Exact",2
"quantBoosting",0.3238,0.11364,0.128446615299945,0.0853192074848652,"Exact",2
"quantBART",0.3176,0.09968,0.15668976464483,0.0443625485293424,"Exact",2
"quantBART",0.322,0.1002,0.185122618498253,0.306845650119762,"Exact",2
"quantBART",0.3232,0.1068,0.191759069627855,0.257997997888259,"Exact",2
"quantBART",0.3178,0.1116,0.0981632380731002,0.0940825014743167,"Exact",2
"quantBART",0.3238,0.1068,0.136518107161952,0.101965407355665,"Exact",2
"quantBART",0.3184,0.10164,0.149224680183285,0.135896202081681,"Exact",2
"quantBART",0.3188,0.10368,0.243119412375583,0.184362488165457,"Exact",2
"quantBART",0.3132,0.10012,0.0618284751344746,0.0589471797993856,"Exact",2
"quantBART",0.3146,0.09748,0.0851658151442719,0.0897216238003084,"Exact",2
"quantBART",0.3174,0.10124,0.0454186465215619,0.0851321580751835,"Exact",2
"quantBART",0.327,0.11852,0.165304417320546,0.194640980931303,"Exact",2
"quantBART",0.327,0.11504,0.0785808900807067,0.0769240324660113,"Exact",2
"quantBART",0.3236,0.09572,0.0509772377014503,0.134756589513234,"Exact",2
"quantBART",0.3192,0.11508,0.286828965532597,0.120912840666192,"Exact",2
"quantBART",0.3196,0.10556,0.0633442479535952,0.365524888033437,"Exact",2
"quantBART",0.3156,0.11032,0.106293706293706,0.166123919370673,"Exact",2
"quantBART",0.3134,0.09776,0.182327360280742,0.136600293186908,"Exact",2
"quantBART",0.316,0.09736,0.0556872194786109,0.121198131634346,"Exact",2
"quantBART",0.323,0.09704,0.378944123377284,0.211314597001045,"Exact",2
"quantBART",0.3214,0.10768,0.211832814221812,0.143684935567985,"Exact",2
"quantBART",0.3232,0.11068,0.0823416776529605,0.0530477932525132,"Exact",2
"quantBART",0.3212,0.11436,0.0901736111111111,0.121145833333333,"Exact",2
"quantBART",0.3294,0.11968,0.0650445441994305,0.11851947086389,"Exact",2
"quantBART",0.3236,0.10956,0.312281307302341,0.171795922769928,"Exact",2
"quantBART",0.3122,0.10176,0.137901348923741,0.0900931510892867,"Exact",2
"quantBART",0.3198,0.10392,0.10242527965905,0.0634277109315279,"Exact",2
"quantBART",0.3096,0.10112,0.0611584510840255,0.20187250566282,"Exact",2
"quantBART",0.324,0.09716,0.247909801389384,0.302938245903099,"Exact",2
"quantBART",0.3172,0.1086,0.0736420120697841,0.0373276872284779,"Exact",2
"quantBART",0.3286,0.10732,0.16106274360937,0.23603859443141,"Exact",2
"quantBART",0.3054,0.09828,0.0710461941706426,0.0977008183539517,"Exact",2
"quantBART",0.325,0.1142,0.103744155209715,0.157931467653011,"Exact",2
"quantBART",0.317,0.10124,0.202026125217901,0.0651112103878347,"Exact",2
"quantBART",0.3248,0.10116,0.0639236111111111,0.167465277777778,"Exact",2
"quantBART",0.32,0.1024,0.242696078216742,0.23365719314684,"Exact",2
"quantBART",0.3206,0.10876,0.22076543044285,0.0691589542395994,"Exact",2
"quantBART",0.31,0.10912,0.0467982947428138,0.0868712864863821,"Exact",2
"quantBART",0.3184,0.09348,0.0575567791159314,0.11752278927407,"Exact",2
"quantBART",0.318,0.1026,0.288980720004122,0.553002969957978,"Exact",2
"quantBART",0.3226,0.10804,0.0950206965828989,0.0973622681376539,"Exact",2
"quantBART",0.3192,0.11064,0.136051783282481,0.19192394545862,"Exact",2
"quantBART",0.3162,0.10248,0.11451932620165,0.125503465492166,"Exact",2
"quantBART",0.3222,0.10016,0.0614535943081021,0.0758886338674969,"Exact",2
"quantBART",0.321,0.11324,0.090206930158896,0.0574339964148349,"Exact",2
"quantBART",0.3156,0.0962,0.0608455204387996,0.0582881188662886,"Exact",2
"quantBART",0.3118,0.09064,0.0564682033508132,0.255687406319388,"Exact",2
"quantBART",0.3194,0.10172,0.465280691953383,0.248486256877526,"Exact",2
"quantBART",0.3232,0.10292,0.13708337667278,0.0888344143532631,"Exact",2
"quantBART",0.3216,0.10448,0.411468079251514,0.293361309851403,"Exact",2
"quantBART",0.3166,0.10472,0.194487536952549,0.104058516039783,"Exact",2
"quantBART",0.311,0.09324,0.111933953492395,0.17392045184253,"Exact",2
"quantBART",0.314,0.09628,0.108833087271018,0.151437608769166,"Exact",2
"quantBART",0.3162,0.09972,0.307126750037549,0.281997512697663,"Exact",2
"quantBART",0.3212,0.1,0.132169091825521,0.0611667479184397,"Exact",2
"quantBART",0.3206,0.10284,0.123237794597697,0.153084566543691,"Exact",2
"quantBART",0.3286,0.11688,0.0712550652142,0.106111909727704,"Exact",2
"quantBART",0.3216,0.10772,0.163184916226045,0.112624935858822,"Exact",2
"quantBART",0.335,0.11716,0.108889735269489,0.0453527934263445,"Exact",2
"quantBART",0.3226,0.1122,0.115986898557578,0.0623843755583773,"Exact",2
"quantBART",0.3208,0.10848,0.0882043382328075,0.116866848731927,"Exact",2
"quantBART",0.3286,0.12076,0.145347222222222,0.179375,"Exact",2
"quantBART",0.327,0.1108,0.0746359764918799,0.12614461178654,"Exact",2
"quantBART",0.3196,0.1086,0.0388266666666666,0.0452266666666667,"Exact",2
"quantBART",0.3238,0.1002,0.31524077292301,0.242670048928719,"Exact",2
"quantBART",0.322,0.12024,0.0504166666666667,0.0448263888888889,"Exact",2
"quantBART",0.3128,0.1054,0.0662218028468333,0.0783930666548602,"Exact",2
"quantBART",0.3254,0.11432,0.113369129423206,0.119329355493276,"Exact",2
"quantBART",0.3164,0.11068,0.0816085648610018,0.110598428541387,"Exact",2
"quantBART",0.3234,0.11848,0.114147893164987,0.217632125548119,"Exact",2
"quantBART",0.3192,0.09656,0.112136778283388,0.0803376968800853,"Exact",2
"quantBART",0.3226,0.10444,0.143059376038992,0.186582693539733,"Exact",2
"quantBART",0.325,0.1068,0.13176194196202,0.106958808269886,"Exact",2
"quantBART",0.3204,0.1,0.117318420295309,0.0777386381245435,"Exact",2
"quantBART",0.3156,0.1,0.0963503446584762,0.181672442312656,"Exact",2
"quantBART",0.3202,0.09908,0.0656457543462772,0.0269012065944008,"Exact",2
"quantBART",0.3248,0.12064,0.227767279870035,0.162687575987763,"Exact",2
"quantBART",0.3106,0.09076,0.15402695600378,0.0756852632790924,"Exact",2
"quantBART",0.3166,0.10828,0.212184230395858,0.296934527019739,"Exact",2
"quantBART",0.3122,0.09796,0.132443639498067,0.0684441091009766,"Exact",2
"quantBART",0.3204,0.10208,0.0374167886716221,0.150567122701563,"Exact",2
"quantBART",0.3184,0.10268,0.198375126570145,0.179269004208738,"Exact",2
"quantBART",0.3186,0.09676,0.0691776165814425,0.0909418519256652,"Exact",2
"quantBART",0.3212,0.10176,0.0527986989099499,0.0700464448262082,"Exact",2
"quantBART",0.3166,0.10112,0.208269981508116,0.0718341209506198,"Exact",2
"quantBART",0.3162,0.10144,0.291296500549738,0.105192857121655,"Exact",2
"quantBART",0.308,0.10012,0.114959386594662,0.172458505504386,"Exact",2
"quantBART",0.3174,0.10232,0.0635445792638256,0.0692494765453293,"Exact",2
"quantBART",0.3122,0.08916,0.0506826950457374,0.0555829772137314,"Exact",2
"quantBART",0.3288,0.1126,0.12580704395667,0.0557859589192235,"Exact",2
"quantBART",0.32,0.10288,0.227019854240267,0.202586963389378,"Exact",2
"quantBART",0.3184,0.10556,0.108094365166806,0.0835132037023512,"Exact",2
"quantBART",0.313,0.10176,0.236874482794856,0.232337526434929,"Exact",2
"quantBART",0.31,0.09136,0.0619028705827727,0.0638499510010233,"Exact",2
"quantBART",0.325,0.10448,0.128828016432078,0.0668766417920201,"Exact",2
"quantBART",0.3216,0.1098,0.0888297878772332,0.101596504656537,"Exact",2
"quantBART",0.3214,0.09596,0.0392033503800738,0.0689777008148245,"Exact",2
"quantBART",0.3176,0.10196,0.0936915596124215,0.235351233486721,"Exact",2
"quantBART",0.3142,0.09684,0.22284056198684,0.196343532496578,"Exact",2
"quantBART",0.3198,0.1014,0.0962997306301241,0.0912312133392633,"Exact",2
"quantBART",0.3114,0.1086,0.0633504600208264,0.196044720794998,"Exact",2
"quantRF",0.3246,0.11784,0.133274685849033,0.0935508893222772,"Exact",2
"quantRF",0.3226,0.10676,0.0723171488342589,0.0803332038721628,"Exact",2
"quantRF",0.3114,0.09584,0.0779414759997283,0.0888414321777075,"Exact",2
"quantRF",0.3248,0.10808,0.0399017457013745,0.373835449337606,"Exact",2
"quantRF",0.3086,0.10404,0.0423022472219378,0.0436930093134046,"Exact",2
"quantRF",0.315,0.10304,0.101279086467047,0.0637885852969433,"Exact",2
"quantRF",0.336,0.11628,0.230643996299123,0.343136246662639,"Exact",2
"quantRF",0.3246,0.11572,0.115802947013278,0.0971675380362392,"Exact",2
"quantRF",0.3236,0.1058,0.0623591342309739,0.0675173635778582,"Exact",2
"quantRF",0.3192,0.10196,0.155633976413197,0.0753462987229221,"Exact",2
"quantRF",0.3188,0.096,0.188481044996689,0.350157001699651,"Exact",2
"quantRF",0.3324,0.11972,0.389730068396596,0.443027202004908,"Exact",2
"quantRF",0.318,0.09536,0.0449435339583979,0.125851011594781,"Exact",2
"quantRF",0.3262,0.11448,0.374036506390873,0.236061613150136,"Exact",2
"quantRF",0.3172,0.09768,0.0734541037796745,0.0895023520459489,"Exact",2
"quantRF",0.3332,0.10428,0.13326409379495,0.119810185165067,"Exact",2
"quantRF",0.3138,0.10316,0.0574180813427098,0.202592953156105,"Exact",2
"quantRF",0.3188,0.1096,0.149495121097354,0.069660931603079,"Exact",2
"quantRF",0.311,0.11276,0.102930654925702,0.0530063291139241,"Exact",2
"quantRF",0.3232,0.1108,0.106314663780552,0.257769531736522,"Exact",2
"quantRF",0.3136,0.10364,0.0794721176695233,0.0604910205344188,"Exact",2
"quantRF",0.3154,0.10648,0.0499213159314117,0.07959399679851,"Exact",2
"quantRF",0.3268,0.1138,0.0959798112483389,0.101733770919436,"Exact",2
"quantRF",0.3252,0.10576,0.102796929142602,0.0795658145614025,"Exact",2
"quantRF",0.3276,0.1098,0.0707275011770737,0.211869778041517,"Exact",2
"quantRF",0.3128,0.09016,0.0896542217516896,0.0586791824689945,"Exact",2
"quantRF",0.3172,0.1098,0.08244144188331,0.125146883175288,"Exact",2
"quantRF",0.3236,0.10824,0.0653147192448501,0.0793083675179745,"Exact",2
"quantRF",0.3162,0.09988,0.208399268535799,0.0712255582197263,"Exact",2
"quantRF",0.3268,0.10956,0.248972415875205,0.0889455768181453,"Exact",2
"quantRF",0.318,0.10244,0.167857800725265,0.0377403231526768,"Exact",2
"quantRF",0.3146,0.09088,0.128935713493491,0.120996258639539,"Exact",2
"quantRF",0.3164,0.10768,0.105826374325215,0.104400250989408,"Exact",2
"quantRF",0.3176,0.10004,0.101952542335702,0.124428303500921,"Exact",2
"quantRF",0.3294,0.1088,0.244308006719895,0.351779559742981,"Exact",2
"quantRF",0.316,0.09872,0.0711805519708673,0.052097851320668,"Exact",2
"quantRF",0.3174,0.1098,0.0932386563146191,0.11984879421187,"Exact",2
"quantRF",0.3314,0.11784,0.109387290135344,0.119781680252537,"Exact",2
"quantRF",0.3264,0.11996,0.146142060924933,0.416207631710378,"Exact",2
"quantRF",0.3184,0.10416,0.194222987881549,0.124347029124201,"Exact",2
"quantRF",0.325,0.10856,0.0774108568738034,0.074534131341226,"Exact",2
"quantRF",0.3262,0.10932,0.0498535684286569,0.173713560286085,"Exact",2
"quantRF",0.3176,0.10164,0.113726674576637,0.290264264912091,"Exact",2
"quantRF",0.3178,0.096,0.0556059106385204,0.0970358374722084,"Exact",2
"quantRF",0.3144,0.09532,0.0629058354007119,0.0709740049617085,"Exact",2
"quantRF",0.3184,0.107,0.136003126891527,0.0658581577189236,"Exact",2
"quantRF",0.327,0.1094,0.155039484552378,0.311351078818568,"Exact",2
"quantRF",0.3096,0.1026,0.207623597260335,0.0772343439751913,"Exact",2
"quantRF",0.3206,0.10456,0.298307948793386,0.101348538683049,"Exact",2
"quantRF",0.3186,0.09628,0.108171147883864,0.041395741437989,"Exact",2
"quantRF",0.3178,0.10224,0.215406038864661,0.128304644931866,"Exact",2
"quantRF",0.3126,0.1024,0.126981214035724,0.104300866854169,"Exact",2
"quantRF",0.3164,0.1038,0.0772756684683099,0.0381562473824484,"Exact",2
"quantRF",0.3164,0.09844,0.0768948165301033,0.288084197987175,"Exact",2
"quantRF",0.3248,0.1092,0.152161879778121,0.0761586084581856,"Exact",2
"quantRF",0.319,0.10708,0.0820858662089785,0.0518327763996237,"Exact",2
"quantRF",0.3164,0.09828,0.201808616324731,0.130488965105771,"Exact",2
"quantRF",0.312,0.09728,0.0613428705685794,0.0550566490889155,"Exact",2
"quantRF",0.3248,0.1136,0.0661818853161243,0.180819779023785,"Exact",2
"quantRF",0.3176,0.09616,0.274688421244996,0.255587669718619,"Exact",2
"quantRF",0.3178,0.09912,0.0891358189786065,0.0701877188730181,"Exact",2
"quantRF",0.3232,0.10484,0.0615313210248953,0.132416768188617,"Exact",2
"quantRF",0.3144,0.0974,0.194221396428295,0.0868403396238403,"Exact",2
"quantRF",0.311,0.10524,0.189166522066054,0.160151376184692,"Exact",2
"quantRF",0.3072,0.10316,0.193669140069964,0.079350406186555,"Exact",2
"quantRF",0.3188,0.0964,0.0821133736929004,0.10970693450743,"Exact",2
"quantRF",0.322,0.10664,0.145759107211152,0.0804376903156037,"Exact",2
"quantRF",0.3152,0.10488,0.199489333662796,0.110600444773907,"Exact",2
"quantRF",0.3122,0.10028,0.206603156659165,0.0954785220514365,"Exact",2
"quantRF",0.3126,0.09744,0.106140897755611,0.153806332383327,"Exact",2
"quantRF",0.3158,0.10236,0.0983287904106381,0.0382062968352371,"Exact",2
"quantRF",0.3118,0.09816,0.132844955371078,0.206982118892188,"Exact",2
"quantRF",0.3272,0.10844,0.218983928378816,0.198662495955129,"Exact",2
"quantRF",0.3172,0.10788,0.222956178933002,0.126507605317034,"Exact",2
"quantRF",0.3252,0.10372,0.0499444022843563,0.106480129457694,"Exact",2
"quantRF",0.321,0.09644,0.129987407019703,0.0742187897192886,"Exact",2
"quantRF",0.32,0.10312,0.0608926617753169,0.0975466557313017,"Exact",2
"quantRF",0.3234,0.10572,0.213896713615023,0.0743181570040398,"Exact",2
"quantRF",0.328,0.10444,0.304055415317593,0.0508079447280703,"Exact",2
"quantRF",0.3336,0.11756,0.093355258382288,0.117985764580908,"Exact",2
"quantRF",0.3226,0.1044,0.109860555478516,0.598686039729598,"Exact",2
