"method","coverage","length","KS_lo","KS_up","type","exprid"
"FairBART",1,1.78592421276944,0.0385695090608298,0.036019830530186,"Naive",3
"FairBART",1,1.823275433065,0.0301372648986881,0.0213725932674172,"Naive",3
"FairBART",1,1.90828298411424,0.0177260836886106,0.0147002400444989,"Naive",3
"FairBART",0.9998,1.76975905687884,0.0333974315532665,0.0259414249570796,"Naive",3
"FairBART",0.999,1.57162533353673,0.0189961614860289,0.0226510500419851,"Naive",3
"FairBART",1,1.94768262989416,0.015457514852378,0.0167555348872307,"Naive",3
"FairBART",1,1.98881186021809,0.0302002600637163,0.0216048172987067,"Naive",3
"FairBART",1,1.67596308615908,0.028643065472639,0.021220400223117,"Naive",3
"FairBART",1,1.93558275116005,0.0166517465218765,0.0198329808719418,"Naive",3
"FairBART",1,1.80944715545277,0.0243681451648789,0.0454013345299879,"Naive",3
"FairBART",1,1.77642370158402,0.0286784330251275,0.0252355612844941,"Naive",3
"FairBART",1,1.75108290788927,0.0287942999010821,0.0205839587472514,"Naive",3
"FairBART",1,1.99318107760436,0.0144968804214079,0.0157888453812511,"Naive",3
"FairBART",0.9998,1.76869973087573,0.0228565619011887,0.0181258503454021,"Naive",3
"FairBART",1,1.81186109100859,0.0355902777777778,0.0212152777777778,"Naive",3
"FairBART",1,1.70691352277585,0.0325164792913216,0.0289350318353735,"Naive",3
"FairBART",0.9998,1.79011255671995,0.0220774444825194,0.0223985278917705,"Naive",3
"FairBART",0.9998,1.86898747444252,0.0267740137153137,0.026113255304201,"Naive",3
"FairBART",1,1.87874960058651,0.0348086054201487,0.0237257786900834,"Naive",3
"FairBART",1,1.83550162549086,0.0231761963361423,0.0196234675415682,"Naive",3
"FairBART",0.9998,1.52089942663703,0.026364239267044,0.0161240167129659,"Naive",3
"FairBART",0.9998,1.83773681451818,0.0289186279033995,0.0244055859538092,"Naive",3
"FairBART",0.9996,1.77444585797521,0.0246346443015994,0.0250656966953282,"Naive",3
"FairBART",1,1.85261524801942,0.0236473109871323,0.0254192330663839,"Naive",3
"FairBART",1,1.82494366714284,0.0409192539062668,0.0334427477284621,"Naive",3
"FairBART",1,1.74085299510156,0.0339452665603898,0.0248373102140439,"Naive",3
"FairBART",1,1.91551866625471,0.0288659455198389,0.0194570049049663,"Naive",3
"FairBART",1,1.82870489568149,0.0164428431051425,0.0142591986024675,"Naive",3
"FairBART",1,1.92627496724281,0.0293477901283579,0.0219801729081204,"Naive",3
"FairBART",0.9998,1.8134938134763,0.0262543044399087,0.0266851577414256,"Naive",3
"FairBART",1,1.959949498194,0.0229965791287834,0.0161507291857067,"Naive",3
"FairBART",1,1.80181156626968,0.0422731356693621,0.0353618080033175,"Naive",3
"FairBART",1,2.00922330748254,0.0242009585863768,0.0233457724564667,"Naive",3
"FairRF",1,1.99189001950645,0.0195425785248937,0.0290279276271313,"Naive",3
"FairRF",0.9998,1.75775819422869,0.0350418246837405,0.0292564754928781,"Naive",3
"FairRF",0.9998,1.75639144921427,0.019093024552304,0.0148657307705279,"Naive",3
"FairRF",0.9998,1.64938357958819,0.0166404524462887,0.0197373558217879,"Naive",3
"FairRF",1,1.87842080464969,0.0267489625289239,0.0185604329972299,"Naive",3
"FairRF",0.9996,1.71824530737878,0.0243402777777778,0.0340625,"Naive",3
"FairRF",1,1.91799451534509,0.0202602487856595,0.0259973229742679,"Naive",3
"FairRF",1,1.94156744178004,0.0211719210299975,0.0182013882063736,"Naive",3
"FairRF",1,1.81045245695036,0.02716981441406,0.0200177060790871,"Naive",3
"FairRF",0.9996,1.75104904847095,0.0275946524872564,0.037996215218041,"Naive",3
"FairRF",0.9998,1.77812184896194,0.0208168878326838,0.0216824404984475,"Naive",3
"FairRF",1,1.96597232516528,0.0258376226789695,0.0186877538289793,"Naive",3
"FairRF",0.9998,1.89835851980887,0.0414453672742962,0.0546823427893431,"Naive",3
"FairRF",1,1.92966548260045,0.0304415905084823,0.033785149783136,"Naive",3
"FairRF",1,1.69584265609191,0.0243322130316428,0.0374116935024633,"Naive",3
"FairRF",1,1.97421735001813,0.0159360855989529,0.0189605026684863,"Naive",3
"FairRF",1,1.74063353250502,0.0277122254741733,0.0171600010370053,"Naive",3
"FairRF",1,1.87445689323073,0.0119439436347709,0.0184217922427849,"Naive",3
"FairRF",1,1.85819985854162,0.0310237811342476,0.0245180980297149,"Naive",3
"FairRF",1,1.83615314552179,0.0277317022600041,0.0391734052111411,"Naive",3
"FairRF",1,1.90797321877049,0.0290298546445294,0.0324664791644329,"Naive",3
"FairRF",1,1.96567704209643,0.0253515842103539,0.023208013319635,"Naive",3
"FairRF",1,1.77773697713355,0.0203804752959418,0.0252622754042567,"Naive",3
"FairRF",0.9998,1.76017186800221,0.0202895949166839,0.0347236765652974,"Naive",3
"FairRF",1,1.74057485494854,0.0388054338783378,0.0346282056214323,"Naive",3
"FairRF",1,1.90519922383523,0.0250051366344771,0.0354872953907267,"Naive",3
"FairRF",0.9998,1.80279668314909,0.0224119346740371,0.0275752349524502,"Naive",3
"FairRF",0.9996,1.71967362469837,0.0201297655756591,0.0193166560322479,"Naive",3
"FairRF",1,1.93210971768238,0.0296692375952222,0.018009110100797,"Naive",3
"FairRF",1,2.01858055226747,0.0186813186813187,0.0216263736263736,"Naive",3
"FairRF",1,1.95177339220429,0.0295565206083079,0.0238577992320021,"Naive",3
"FairRF",0.9998,1.68152042708913,0.0432897761592915,0.0287381745966218,"Naive",3
"FairRF",1,1.82483730530759,0.0283193152371363,0.0250063835541126,"Naive",3
"FairRF",1,1.90796982315878,0.0204529926974598,0.024164463957708,"Naive",3
"FairRF",1,1.87368571764873,0.0246456705533657,0.0173211644275795,"Naive",3
"FairRF",1,1.99327373398996,0.0226797516467444,0.01833523796813,"Naive",3
"FairRF",1,1.82926446333789,0.0224931661581316,0.0304331124902144,"Naive",3
"FairRF",1,2.00615985524857,0.0238123288251465,0.0230764838097805,"Naive",3
"FairRF",1,1.82403212667714,0.0206048928228585,0.0266608806029134,"Naive",3
"FairRF",1,1.83915989136192,0.0190440769232489,0.0228121406828631,"Naive",3
"FairRF",1,1.9909349717774,0.0258056257007349,0.0259388040378846,"Naive",3
"FairRF",0.9998,1.73757075921516,0.0196015272355576,0.0226078964434652,"Naive",3
"FairRF",0.9996,1.75200131029179,0.0307274968070355,0.0311577574882139,"Naive",3
"FairRF",1,1.70655781475775,0.0263716970539176,0.0207522731434245,"Naive",3
"FairRF",1,1.91369966106188,0.0205219971328178,0.0252724194453614,"Naive",3
"FairRF",1,1.74292167426478,0.0239419151178911,0.0203204344254182,"Naive",3
"FairRF",1,1.84596409552318,0.0217741806168153,0.0173836533552515,"Naive",3
"FairRF",1,1.96629529311033,0.0199408174747358,0.0160789214865207,"Naive",3
"FairRF",0.9996,1.67514824460507,0.0242759106031852,0.029354916286304,"Naive",3
"FairRF",0.9998,1.95949326362515,0.0257507305417803,0.0344228789312583,"Naive",3
"FairRF",1,1.84487703476517,0.0286189216662756,0.0252486093770748,"Naive",3
"FairRF",1,1.96792540454876,0.0221798585270067,0.0195769553529224,"Naive",3
"FairRF",0.9998,1.98685543808123,0.0296052631578948,0.030424512608956,"Naive",3
"FairRF",0.9998,1.78470320768067,0.0224596892914668,0.014665996986439,"Naive",3
