"method","coverage","length","KS_lo","KS_up","type","exprid"
"FairBoosting",1,2.04184224032711,0.0245612052894372,0.0415089584084756,"Exact",2
"FairBoosting",1,2.07022335103622,0.0372996146312655,0.0377576383312301,"Exact",2
"FairBoosting",1,1.95772430491915,0.030254673875702,0.0317535753084734,"Exact",2
"FairBoosting",1,1.93016923249633,0.0229408599573106,0.0181603387036172,"Exact",2
"FairBoosting",1,1.89721200207685,0.0138869493997802,0.0149516652920096,"Exact",2
"FairBoosting",1,1.99293800768907,0.0416414419372592,0.0261626307099615,"Exact",2
"FairBoosting",0.9998,1.96290822181849,0.0249672405516562,0.0269738919089568,"Exact",2
"FairBoosting",1,2.22008312127024,0.0363292125149145,0.0472513146846966,"Exact",2
"FairBoosting",1,1.94153001439204,0.021102123858674,0.0297172047990825,"Exact",2
"FairBoosting",1,1.94999279426374,0.0288641303888662,0.0290408618702949,"Exact",2
"FairBoosting",1,2.09913731992134,0.041167863655073,0.0342611468460796,"Exact",2
"FairBoosting",1,1.98172465111851,0.0223615968830903,0.0225910868252525,"Exact",2
"FairBoosting",1,1.831697980792,0.0235797146393473,0.0295830463169046,"Exact",2
"FairBoosting",1,2.04387710370047,0.0284225875058009,0.0192183249329097,"Exact",2
"FairBoosting",1,1.93821764792636,0.0210081518811573,0.0162373176044999,"Exact",2
"FairBoosting",1,1.81007638653226,0.0216134330982047,0.0291246401652493,"Exact",2
"FairBoosting",1,1.92852134000483,0.0324990648321071,0.0200349818236429,"Exact",2
"FairBoosting",1,1.96539577362394,0.0236320545445882,0.0351225228489067,"Exact",2
"FairBART",1,1.95368845512197,0.0249103725384922,0.0344359964668595,"Exact",2
"FairBART",1,1.91521406741252,0.0271414893852522,0.0323879861864389,"Exact",2
"FairBART",1,1.89746002280428,0.0146456357530329,0.0167873115475218,"Exact",2
"FairBART",1,1.96307645883567,0.0209201081024608,0.0183426397125332,"Exact",2
"FairBART",1,1.96115252432255,0.0287111670276017,0.0362917531776386,"Exact",2
"FairBART",1,1.77001863210293,0.0269278030942219,0.0259960570984948,"Exact",2
"FairBART",1,2.02420803768327,0.0328788870162229,0.0229178977150183,"Exact",2
"FairBART",1,1.9141324730055,0.0291074633822359,0.02654701082469,"Exact",2
"FairBART",1,2.17940143797033,0.0211304807184363,0.0215599620338517,"Exact",2
"FairBART",1,1.85744246041918,0.0154315560841909,0.0231887055903191,"Exact",2
"FairBART",1,2.12461801310044,0.0378043596702814,0.0350140651602155,"Exact",2
"FairBART",1,1.97085043437951,0.0250668764128714,0.0272201513459433,"Exact",2
"FairBART",1,1.99439092759521,0.0217110569712823,0.016949181679467,"Exact",2
"FairBART",1,1.93707379999086,0.0279055768155824,0.0220655345767649,"Exact",2
"FairBART",1,1.82416035375354,0.0203983629035437,0.0290415905198314,"Exact",2
"FairBART",1,1.96820159344737,0.0158269403552423,0.0149630243969867,"Exact",2
"FairBART",1,1.79391455568115,0.0346790150807733,0.0395991941645254,"Exact",2
"FairBART",1,2.06542359277177,0.0311809514340006,0.0361151619603164,"Exact",2
"FairBART",1,2.03796489040429,0.0186622328686701,0.022518951486765,"Exact",2
"FairBART",1,1.95152488720851,0.0221151012598724,0.0190761676581405,"Exact",2
"FairBART",1,2.11962419482427,0.0294935720376048,0.0359436094271263,"Exact",2
"FairBART",1,1.95243400989864,0.0145395968497453,0.0149750131974695,"Exact",2
"FairBART",1,2.0800047984618,0.0283957978465172,0.0245373702432233,"Exact",2
"FairBART",1,1.73242254321353,0.0414149124083871,0.0242115380969996,"Exact",2
"FairBART",1,2.06018654211949,0.0234856611300866,0.0368679213275809,"Exact",2
"FairBART",0.9998,1.87276871616491,0.0287473276921612,0.0209310226714533,"Exact",2
"FairBART",1,1.8520019224883,0.029148409220804,0.0256845459741249,"Exact",2
"FairBART",1,1.80450746907174,0.0416006732404635,0.0403104791797944,"Exact",2
"FairBART",1,2.0437665983294,0.02181216387372,0.027152242957387,"Exact",2
"FairBART",1,1.97772580598663,0.0272687172431787,0.0187431878977652,"Exact",2
"FairBART",1,1.94321718768063,0.019947013806184,0.0186554408715982,"Exact",2
"FairBART",1,1.8392251553226,0.0306535885489001,0.0254552887415439,"Exact",2
"FairBART",1,1.8548708286333,0.023699632961368,0.018101118135381,"Exact",2
"FairBART",1,2.053725744529,0.0300165376618641,0.0224449553921281,"Exact",2
"FairBART",0.9998,1.82104281834239,0.0273716210174947,0.0347407725943178,"Exact",2
"FairBART",1,2.00218287810617,0.0264302143202233,0.0258016427020827,"Exact",2
"FairBART",1,2.01516401444741,0.0298715994083915,0.0340489189191056,"Exact",2
"FairBART",1,2.03270509754672,0.0447018447018447,0.0313256113256113,"Exact",2
"FairBART",1,1.73119469267888,0.0239956628719119,0.0191526294187454,"Exact",2
"FairBART",1,1.88577749548824,0.0290090861519432,0.0216571307480397,"Exact",2
"FairBART",1,1.90832464563802,0.0329458386175624,0.0286097644228234,"Exact",2
"FairBART",1,1.84140434827631,0.0305847620349448,0.0471839782990047,"Exact",2
"FairBART",1,2.06768471402813,0.0210021820448878,0.0243142144638404,"Exact",2
"FairBART",1,1.97413889583275,0.0288268659848536,0.03186869029764,"Exact",2
"FairBART",1,1.98928372592719,0.0457370909011143,0.05856393129771,"Exact",2
"FairBART",1,1.92688920184532,0.0231045432047619,0.023418897812373,"Exact",2
"FairBART",1,1.87918534408417,0.0258877596916123,0.0192949246828789,"Exact",2
"FairBART",1,1.86656055581953,0.0168753017530128,0.0155715381794326,"Exact",2
"FairBART",1,1.9458432340717,0.0508198247599332,0.0392277470513213,"Exact",2
"FairBART",1,2.03643785043654,0.0162689918028506,0.020496353921927,"Exact",2
"FairBART",1,1.95570430126545,0.0176971474656414,0.0169873282071678,"Exact",2
"FairBART",1,2.00970357443379,0.0177672311509006,0.0276906482580088,"Exact",2
"FairBART",1,1.81321016774125,0.0122716783017043,0.0165733041786338,"Exact",2
"FairBART",1,1.72371169137564,0.0186783965959119,0.0290600899331488,"Exact",2
"FairBART",1,1.87996387440707,0.0156115262128548,0.0173571180697385,"Exact",2
"FairBART",1,1.95403593877023,0.0307338632519041,0.021464340156203,"Exact",2
"FairBART",1,2.11429779410148,0.032858165178284,0.0289396724649689,"Exact",2
"FairBART",1,1.89616195422163,0.0118407998660018,0.0162782008168735,"Exact",2
"FairBART",1,1.92968770228701,0.0251282536924981,0.0289953287452063,"Exact",2
"FairBART",1,1.93131840395306,0.0165018445071789,0.030357297493895,"Exact",2
"FairBART",1,1.81878537361727,0.0163168283948404,0.0270832030601999,"Exact",2
"FairBART",1,1.82470980341891,0.039465819292122,0.0304207945657923,"Exact",2
"FairBART",1,1.94072745894114,0.03808,0.03712,"Exact",2
"FairBART",1,1.77169851846379,0.0275095534446992,0.0236139316519271,"Exact",2
"FairBART",1,1.72368654942421,0.0202400584147612,0.0184480981017937,"Exact",2
"FairBART",1,1.83032416228385,0.0195217011838122,0.0283288150039197,"Exact",2
"FairBART",1,1.88421744881553,0.0226037988271683,0.0221748940047512,"Exact",2
"FairBART",1,1.89575181053905,0.0151012075536815,0.0173548558998159,"Exact",2
"FairBART",1,1.80485532050045,0.0278498771389989,0.0217967591260266,"Exact",2
"FairBART",1,1.88819289360006,0.0307076066742095,0.0225048660692998,"Exact",2
"FairBART",1,1.687828781745,0.0277883742296679,0.0213380092139158,"Exact",2
"FairBART",1,1.7368548611611,0.0199708811668148,0.0242545278067677,"Exact",2
"FairBART",1,1.81778040006213,0.0293832271162904,0.0310469628995714,"Exact",2
"FairBART",1,1.88096000421214,0.0205265554615345,0.0158020413695971,"Exact",2
"FairBART",0.9998,1.90933054312265,0.0290457230960743,0.0357666601462597,"Exact",2
"FairBART",1,2.09395130789655,0.0220321144263644,0.0269655570700529,"Exact",2
"FairBART",1,1.84949542599546,0.0212600507975549,0.0238567087948461,"Exact",2
"FairBART",1,1.8676769206147,0.0174410590622381,0.0260561400026467,"Exact",2
"FairBART",1,1.80831697019066,0.0254800051780791,0.0215399827580983,"Exact",2
"FairBART",1,2.01144445100435,0.0177076912540237,0.0262687487158414,"Exact",2
"FairBART",1,1.95338757630749,0.0261662938313976,0.0161565031142591,"Exact",2
"FairBART",1,1.8843774594282,0.023317233470072,0.020050394777469,"Exact",2
"FairBART",1,1.88198116006212,0.0237533113118864,0.0267834679502063,"Exact",2
"FairBART",1,2.0446500862159,0.0383759453851817,0.0403838431162573,"Exact",2
"FairBART",1,1.84599548108119,0.0222410353929239,0.0190398242477762,"Exact",2
"FairBART",1,2.07628685051513,0.0279558443549093,0.0273523035823772,"Exact",2
"FairBART",1,1.88784289030139,0.0299340264439762,0.0259724510497341,"Exact",2
"FairBART",1,1.71855092414715,0.0181063048035525,0.0185430426256115,"Exact",2
"FairBART",1,1.89909383087774,0.0188888888888889,0.0171527777777778,"Exact",2
"FairBART",1,1.92931377573678,0.0239692718266397,0.0287836098017176,"Exact",2
"FairBART",1,2.04903848018241,0.0370595508585802,0.0297842452486691,"Exact",2
"FairBART",1,1.98243872483335,0.0284531890500895,0.0241574084002101,"Exact",2
"FairBART",1,2.07785203619304,0.0287256243253068,0.0232302573338625,"Exact",2
"FairBART",1,1.99528895128167,0.0190164975902309,0.0229050338224882,"Exact",2
"FairBART",1,1.85945843996285,0.0224526382927375,0.0181034631363018,"Exact",2
"FairBART",1,1.70270380974223,0.0152209534627149,0.0179295203978112,"Exact",2
"FairBART",1,1.97597827191182,0.0144207086348655,0.0221393791187379,"Exact",2
"FairBART",1,1.98569319598942,0.0221082336234971,0.0206245533304664,"Exact",2
"FairBART",1,1.89153812234709,0.0220448798988622,0.0298423048772374,"Exact",2
"FairBART",1,1.85192567600882,0.0406960666346874,0.04778209496127,"Exact",2
"FairRF",1,1.88432516519099,0.0309364775255793,0.0287771946562413,"Exact",2
"FairRF",1,1.83328738241493,0.029869272615796,0.0265367283466206,"Exact",2
"FairRF",1,1.6605555485847,0.0334099719993673,0.0335459512861143,"Exact",2
"FairRF",1,1.88774263545263,0.0237501338308424,0.0309194367241644,"Exact",2
"FairRF",1,1.99594066278844,0.0235949523644954,0.0254153082169404,"Exact",2
"FairRF",1,1.85780163574606,0.0107722972078868,0.0168028538661728,"Exact",2
"FairRF",1,1.9832582238621,0.0222664831389165,0.0205045039711486,"Exact",2
"FairRF",1,1.82781473288854,0.0178203794301907,0.0202706816018417,"Exact",2
"FairRF",1,1.74068148514386,0.0291778520584007,0.0309097836817402,"Exact",2
"FairRF",1,1.68457312689701,0.0279443436808814,0.0167715904385968,"Exact",2
"FairRF",1,1.93633778028292,0.0234586883022725,0.0359409692023739,"Exact",2
"FairRF",1,1.65994806108721,0.016558414616667,0.0221239484258019,"Exact",2
"FairRF",1,1.92941007716064,0.024762873900927,0.0329084432856586,"Exact",2
"FairRF",1,2.00738062717212,0.0404126153625347,0.0376420113523527,"Exact",2
"FairRF",1,1.9128440851895,0.0448505805776745,0.0537630123902225,"Exact",2
"FairRF",1,1.746022767219,0.0418581606328271,0.0364798141155969,"Exact",2
"FairRF",1,1.91156198575098,0.018673619890434,0.0169519484552088,"Exact",2
"FairRF",1,1.78295624024308,0.0325249721583259,0.0264188563697216,"Exact",2
"FairRF",1,1.94844364207689,0.0156205425283144,0.0156205425283144,"Exact",2
"FairRF",1,1.92635757335011,0.0484536382294532,0.0294114795826513,"Exact",2
"FairRF",1,2.05317851950206,0.0165017211965357,0.0195391778975905,"Exact",2
"FairRF",1,1.89238808782671,0.0185075181216381,0.0146097396994276,"Exact",2
"FairRF",1,1.75316787469788,0.0183134534312224,0.0161320130907362,"Exact",2
"FairRF",1,1.80802965257769,0.0242291563558658,0.0255193504165349,"Exact",2
"FairRF",1,1.89193804724,0.031378896256461,0.0276719051845665,"Exact",2
"FairRF",1,1.77727299492183,0.0191528169072381,0.0284594965245681,"Exact",2
"FairRF",1,1.83570648089436,0.0245187912109968,0.0182970423939908,"Exact",2
"FairRF",1,2.12595612100258,0.0253758961563807,0.0203788678621813,"Exact",2
"FairRF",1,1.92396109207682,0.041133093224926,0.0274724887017848,"Exact",2
"FairRF",1,2.06462201516174,0.0195372662707219,0.0182545078269643,"Exact",2
"FairRF",1,2.34265488231763,0.0475728173762233,0.0262401478263764,"Exact",2
"FairRF",1,2.06196599456483,0.018002989434561,0.0201582514032048,"Exact",2
"FairRF",1,2.13816034083472,0.0293659509769564,0.0279310763491271,"Exact",2
"FairRF",1,1.9029969492369,0.0250682014771442,0.0294001042429081,"Exact",2
"FairRF",1,1.85477951576264,0.0258909699581331,0.0348359428716553,"Exact",2
"FairRF",1,2.13570792478044,0.025857995255823,0.0185095178344089,"Exact",2
"FairRF",1,1.80901660058177,0.059957554797726,0.0489996666689342,"Exact",2
"FairRF",1,1.91079754950269,0.0328178245212666,0.0216737268811408,"Exact",2
"FairRF",1,1.83411962084481,0.0360291848999865,0.0410352904366871,"Exact",2
"FairRF",1,1.77909868882436,0.0268404569714612,0.0337325217237881,"Exact",2
"FairRF",1,1.95839708932809,0.0330787834962943,0.0248181308629983,"Exact",2
"FairRF",1,1.74258839809902,0.0214113824383969,0.029208807416772,"Exact",2
"FairRF",1,1.94227344610972,0.0447863336263812,0.0449104480184792,"Exact",2
"FairRF",1,2.17657945987559,0.0385810028500178,0.0533000645707161,"Exact",2
"FairRF",1,1.73177432316045,0.0190023422663926,0.0153572716724825,"Exact",2
"FairRF",1,1.87216746086961,0.0271136862237723,0.0238773634419901,"Exact",2
"FairRF",1,1.92724945793083,0.030357297493895,0.0184675868996692,"Exact",2
"FairRF",1,1.79243373907695,0.0198246207591521,0.0166088669435302,"Exact",2
"FairRF",1,1.77739170634292,0.0308350100344841,0.0269765824311901,"Exact",2
"FairRF",1,1.80401342089424,0.0161058416392819,0.0135386660031908,"Exact",2
"FairRF",1,1.90962014248326,0.0341068592155751,0.0275820778349001,"Exact",2
"FairRF",1,1.86874211268973,0.0257136859781696,0.0268902735427991,"Exact",2
"FairRF",1,1.77133997959676,0.0360358250247484,0.0274247026234991,"Exact",2
"FairRF",1,1.78860702858899,0.0294552640473382,0.0333018709383037,"Exact",2
"FairRF",1,1.81737575327288,0.0276896003827032,0.0273051887034221,"Exact",2
"FairRF",1,1.89376882186217,0.0371516171164191,0.029384256082173,"Exact",2
"FairRF",1,1.88140854293165,0.0263731789483078,0.0277828904803338,"Exact",2
"FairRF",1,2.14350829402835,0.0453883843740333,0.0272631357991957,"Exact",2
"FairRF",1,2.18750872057234,0.0288728292525078,0.0232078524431022,"Exact",2
"FairRF",1,1.96888106767107,0.0251313982566078,0.0239257587821765,"Exact",2
"FairRF",1,2.08509820398345,0.0129577663242465,0.0127303697844407,"Exact",2
"FairRF",1,1.77740601799186,0.0153467185663273,0.013839909508284,"Exact",2
"FairRF",1,2.09928833918277,0.0242782707053858,0.0290726268242307,"Exact",2
"FairRF",1,2.03631506306539,0.0216051098446914,0.0252471804587302,"Exact",2
"FairRF",1,1.9995037090441,0.0220789520812547,0.0291840309109478,"Exact",2
"FairRF",1,1.79340928209039,0.0384099704553334,0.0275931368315608,"Exact",2
"FairRF",1,1.89708729691402,0.0333616564861048,0.0280522654750369,"Exact",2
"FairRF",1,1.72965457247376,0.0177419678568932,0.0177419678568932,"Exact",2
"FairRF",1,1.91166645856794,0.0243813801997945,0.0235274990709773,"Exact",2
"FairRF",0.9998,1.79460113280345,0.0264390690042853,0.0297421128918621,"Exact",2
"FairRF",1,2.09015221617492,0.0222573402929573,0.0170906668522078,"Exact",2
"FairRF",1,1.9825849667614,0.0190001534854373,0.0159855685791366,"Exact",2
"FairRF",1,1.7348851337241,0.0401299521503176,0.0261623887739795,"Exact",2
"FairRF",1,1.85694688878944,0.0179126632264143,0.0235536542426589,"Exact",2
"FairRF",1,1.96957953072969,0.0229758615233135,0.0257407988663636,"Exact",2
"FairRF",1,2.10660406952586,0.0328695647323919,0.0357196640117797,"Exact",2
"FairRF",1,1.89246644870928,0.0214971441235432,0.023631389525226,"Exact",2
"FairRF",1,1.84190519626882,0.0215681875465668,0.0260309770912444,"Exact",2
"FairRF",1,1.89985157485443,0.02272,0.0248533333333333,"Exact",2
"FairRF",1,2.03695439261834,0.0210691771402156,0.0197783950966804,"Exact",2
"FairRF",1,2.28023296394482,0.0180479141809183,0.028124861902868,"Exact",2
"FairRF",1,1.85753162493345,0.0176377159900608,0.023226019001262,"Exact",2
"FairRF",1,1.87074958242624,0.022977835242028,0.024374155413864,"Exact",2
"FairRF",1,1.97314821475161,0.0163135991667188,0.015452486926594,"Exact",2
"FairRF",1,1.96152641257688,0.0168805290012913,0.0205855105358688,"Exact",2
"FairRF",1,1.82288543135836,0.017467538519074,0.0178981935056883,"Exact",2
"FairRF",1,1.89801215615388,0.0216922974943656,0.0226893587873967,"Exact",2
"FairRF",1,1.89208534650559,0.0249038975366741,0.0197324645325887,"Exact",2
"FairRF",1,2.0903796762729,0.0259489367359559,0.0169498853266469,"Exact",2
"FairRF",1,2.0441421109576,0.0180126287803257,0.0276328908012804,"Exact",2
"FairRF",1,2.1677841107538,0.0357503041868228,0.0245119241061863,"Exact",2
"FairRF",1,2.19750870427022,0.0133484820009909,0.0150142659445422,"Exact",2
"FairRF",1,1.85565232970048,0.019690458688381,0.0252762337645151,"Exact",2
"FairRF",1,2.06949632850323,0.0239337759859907,0.0205844439013404,"Exact",2
"FairRF",1,2.01317388992735,0.0168234509210935,0.0232832757203092,"Exact",2
"FairRF",1,1.9735031727748,0.0211767809999297,0.0240247177087969,"Exact",2
"FairRF",1,1.84785075117584,0.0355859860791433,0.028586088560579,"Exact",2
"FairRF",1,2.00684343113892,0.0151010070893734,0.0198918993403758,"Exact",2
"FairRF",1,1.87562711577013,0.015805282428207,0.0240700055103954,"Exact",2
"FairRF",1,1.87366535262673,0.0257154882154882,0.0254349046015713,"Exact",2
